"Type","Subpopulation","Indicator","Response","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag","IndicatorPlainLanguage","Category","CategoryConditionPlainLanguage","MetricCategory","ID1Risk","ID2Condition","Estimate.P.T3.Status.AttRisk","LCB95.P.T3.Status.AttRisk","UCB95.P.T3.Status.AttRisk","Estimate.Ratio.T3.Status.RelRisk","LCB95.Ratio.T3.Status.RelRisk","UCB95.Ratio.T3.Status.RelRisk","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition"
"Stream_Size","RiversOther","Riparian_Vegetation","Fish_MMI","Stream Size","Other Rivers","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","Stream_Size-RiversOther-Riparian_Vegetation-Fish_MMI","Stream_Size-RiversOther-Riparian_Vegetation",0.0199693244821375,-0.016882022427996,0.0554851951628373,1.15148189961182,0.900365176074225,1.47263643726748,76,13.28752653,1.3949651,10.55344517,16.02160789,11683.8065,1221.918274,9288.890688,14078.72231,5.46816272,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"National","National","Total_Phosphorus","MacroInvert_MMI","National","National","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","National-National-Total_Phosphorus-MacroInvert_MMI","National-National-Total_Phosphorus",0.25326107202824,0.153405120240692,0.341339004191771,1.58140277950383,1.32052545061032,1.89381791154923,1053,58.39858463,1.675989492,55.11370559,61.68346367,706754.3517,30084.28064,647790.2452,765718.4583,6.56975808,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA3_Ecoregions","Eastern Highlands","Total_Phosphorus","MacroInvert_MMI","WSA3 Ecoregions","Eastern Highlands","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Eastern Highlands-Total_Phosphorus-MacroInvert_MMI","WSA3_Ecoregions-Eastern Highlands-Total_Phosphorus",0.436639007493204,0.191096710674176,0.607647030162584,2.07440828802437,1.35303068768877,3.18039330857662,337,72.1063982,2.730227662,66.75525032,77.45754609,308199.4668,21934.91439,265207.8246,351191.109,10.70229577,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA3_Ecoregions","Plains and Lowlands","Total_Phosphorus","MacroInvert_MMI","WSA3 Ecoregions","Plains & Lowlands","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Plains and Lowlands-Total_Phosphorus-MacroInvert_MMI","WSA3_Ecoregions-Plains and Lowlands-Total_Phosphorus",0.187121738845816,0.060810144274835,0.296445693669832,1.44685345850187,1.14833237945281,1.82297823159558,504,51.51861813,2.466654813,46.68406353,56.35317272,284510.1102,17548.59601,250115.494,318904.7263,9.66910919,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA3_Ecoregions","West","Total_Phosphorus","MacroInvert_MMI","WSA3 Ecoregions","Western Mountains & Xeric","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-West-Total_Phosphorus-MacroInvert_MMI","WSA3_Ecoregions-West-Total_Phosphorus",0.204144755210861,0.0269733358179224,0.349056306498239,1.52347304189001,1.07658258176467,2.15586815974785,212,49.46536984,3.382013499,42.83674519,56.0939945,114044.7747,10623.04683,93223.98555,134865.5639,13.25724931,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Coastal Plains","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Coastal Plains","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Coastal Plains-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Coastal Plains-Total_Phosphorus",0.233503982768747,0.0432779646707386,0.385907167666337,1.6315143209622,1.14815365136899,2.31836477315638,111,48.23932102,5.124039811,38.19638754,58.2822545,95911.30462,13099.78399,70236.1998,121586.4094,20.08586696,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Northern Appalachians","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Northern Appalachians","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Appalachians-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Northern Appalachians-Total_Phosphorus",0.0563904705696964,-0.280349840831741,0.30456589626062,1.10924004301324,0.650682756140457,1.89095755406558,136,54.63048569,5.141964235,44.55242098,64.7085504,75434.71203,10203.30012,55436.61127,95432.81278,20.15612942,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Northern Plains","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Northern Plains","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Plains-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Northern Plains-Total_Phosphorus",0.167849343244213,-0.00243955444899924,0.309210503051516,1.55965784041377,1.05871340842789,2.29763084117003,75,36.0408557,3.00205581,30.15693444,41.92477697,9769.855885,816.3060123,8169.9255,11369.78627,11.76784253,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Southern Appalachians","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Southern Appalachians","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Southern Appalachians-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Southern Appalachians-Total_Phosphorus",0.717455308468382,0.478853818837898,0.846815527776331,4.1564663918501,2.14361813942967,8.05937053283933,201,80.44638472,2.979156901,74.60734449,86.28542495,232764.7548,19424.82089,194692.8054,270836.7041,11.67808046,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Southern Plains","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Southern Plains","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Southern Plains-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Southern Plains-Total_Phosphorus",0.065107600252943,-0.403528252100916,0.37726668644076,1.1167308539813,0.579345525503892,2.15258036065633,72,59.66015762,5.163879918,49.53913896,69.78117628,23158.66274,3967.542842,15382.42167,30934.90382,20.24203732,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Temporate Plains","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Temperate Plains","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Temporate Plains-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Temporate Plains-Total_Phosphorus",0.128375928888617,-0.071115063630385,0.290712504064881,1.2782265799853,0.906300874464905,1.80278231635335,136,52.93656614,3.802621926,45.48356412,60.38956816,98382.75722,8705.103385,81321.0681,115444.4463,14.90600404,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Upper Midwest","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Upper Midwest","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Upper Midwest-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Upper Midwest-Total_Phosphorus",0.319760231304417,-0.157161473096902,0.600119643046333,1.83432713200944,0.871364600290861,3.86147891032392,110,56.35895046,4.660315022,47.22490086,65.49300006,57287.52972,6125.918634,45280.94982,69294.10961,18.2680992,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Western Mountains","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Western Mountains","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Western Mountains-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Western Mountains-Total_Phosphorus",0.305123379638128,0.0762320938756602,0.477299964282863,1.8899442104835,1.20314353188744,2.96879717512729,130,49.9101201,3.985247793,42.09917795,57.72106224,93101.14684,9950.849391,73597.84042,112604.4533,15.62188429,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"WSA9_Ecoregions","Xeric","Total_Phosphorus","MacroInvert_MMI","WSA9 Ecoregions","Xeric","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Xeric-Total_Phosphorus-MacroInvert_MMI","WSA9_Ecoregions-Xeric-Total_Phosphorus",-0.067622742950757,-0.333217307359809,0.14506186277847,0.866879438917474,0.521025588471003,1.44230912693398,82,47.58059041,5.646625985,36.51340684,58.64777397,20943.62791,3631.841532,13825.34931,28061.90651,22.13436713,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_1","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 1","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_1-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_1-Total_Phosphorus",-0.024391611838408,-0.45418466090028,0.278373508798239,0.941198663307172,0.390034653775131,2.27122107032555,50,40.3516116,9.269425829,22.18387081,58.51935238,21796.45649,7620.822705,6859.918454,36732.99452,36.33548157,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_2","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 2","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_2-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_2-Total_Phosphorus",0.285643907903213,-0.303165532214658,0.608411507440226,1.53131700687134,0.734877646146493,3.19091455268727,71,75.25866251,5.331636329,64.80884733,85.7084777,38387.10572,4665.590362,29242.71665,47531.4948,20.89963037,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_3","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 3","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_3-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_3-Total_Phosphorus",0.600751039485367,0.196854467678082,0.801530698911833,3.27142401649364,1.41747810596607,7.55018017607924,82,66.24491138,5.571077333,55.32580045,77.16402231,92892.21742,14403.5958,64661.68841,121122.7464,21.83822186,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_4","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 4","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_4-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_4-Total_Phosphorus",0.320657332541257,0.0662471764442283,0.505750935164486,1.72057097577882,1.12851488683239,2.62323919447964,137,65.50516099,4.019013354,57.62803956,73.38228242,162492.2948,14348.62448,134369.5076,190615.082,15.75424286,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_5","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 5","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_5-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_5-Total_Phosphorus",0.247242617293785,0.0135014612165025,0.425601098287009,1.6008870457794,1.0782770981623,2.37679102868096,184,54.66885482,3.63517051,47.54405154,61.79365809,126181.4753,10744.53512,105122.5734,147240.3771,14.24960655,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_6","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 6","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_6-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_6-Total_Phosphorus",0.260283776089698,-0.0325154031450543,0.470051400444585,1.61847587010821,1.03433881050002,2.53250106786212,107,56.89304709,6.314604459,44.51664977,69.2694444,71157.92625,11583.7038,48454.284,93861.5685,24.75279463,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_7","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 7","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_7-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_7-Total_Phosphorus",-0.191544442364891,-0.569037721895341,0.0951280913656951,0.757007460198672,0.476058078929966,1.20376130594088,127,66.15556301,4.631752748,57.07749443,75.23363158,68872.60371,6897.759007,55353.24448,82391.96293,18.15613715,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_8","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 8","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_8-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_8-Total_Phosphorus",0.143088520617425,-0.067437587692333,0.312093473225828,1.34719017689209,0.895405975502152,2.0269256877549,164,48.0951633,4.213968406,39.83593699,56.35438961,61696.76244,7305.169552,47378.89322,76014.63167,16.51845262,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_9","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 9","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_9-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_9-Total_Phosphorus",0.310164219494088,0.0652858230924068,0.490888855841922,2.55994454455785,1.69581973542845,3.8643942715738,38,28.82284325,8.347803968,12.46144812,45.18423838,7497.912206,2824.698888,1961.604119,13034.22029,32.72279026,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Std_Fed_Regions","Region_10","Total_Phosphorus","MacroInvert_MMI","EPA Regions","EPA Region 10","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_10-Total_Phosphorus-MacroInvert_MMI","Std_Fed_Regions-Region_10-Total_Phosphorus",0.375372114845514,0.0562970314772564,0.586564832445833,2.12543347588783,1.15494482939907,3.91141407401694,93,54.34961617,5.285442082,43.99034005,64.7088923,55779.5974,7302.363237,41467.22846,70091.96635,20.71855225,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Land_Owner","BLM","Total_Phosphorus","MacroInvert_MMI","Land Owner","Bureau of Land Management","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Land_Owner-BLM-Total_Phosphorus-MacroInvert_MMI","Land_Owner-BLM-Total_Phosphorus",0.27513835668511,-1.24590759182613,0.766052528669737,1.45683803677962,0.396554744791122,5.35204052728163,28,83.08713104,5.334610072,72.63148743,93.54277465,15605.52957,3828.840934,8101.139234,23109.9199,20.91128722,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Land_Owner","Native American","Total_Phosphorus","MacroInvert_MMI","Land Owner","Native American","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Land_Owner-Native American-Total_Phosphorus-MacroInvert_MMI","Land_Owner-Native American-Total_Phosphorus",-0.742856103879045,-1.47895278465236,-0.225334914660113,0.379853899784699,0.195855543873577,0.736711263454363,15,68.73044368,9.915594268,49.29623603,88.16465133,2487.048409,497.6330933,1511.705469,3462.39135,38.8684153,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Land_Owner","NPS","Total_Phosphorus","MacroInvert_MMI","Land Owner","National Park Service","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Land_Owner-NPS-Total_Phosphorus-MacroInvert_MMI","Land_Owner-NPS-Total_Phosphorus",0.380415049603117,-0.681131658431995,0.771650537402668,2.23575600213558,0.552866107879126,9.04125760260585,15,49.68486349,12.55588143,25.0757881,74.29393888,5776.829841,1845.928443,2158.876576,9394.783107,49.21815078,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Land_Owner","USFS","Total_Phosphorus","MacroInvert_MMI","Land Owner","US Forest Service","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Land_Owner-USFS-Total_Phosphorus-MacroInvert_MMI","Land_Owner-USFS-Total_Phosphorus",0.406858806988954,0.116978469295933,0.601576561144495,2.94182415250736,1.5989828130617,5.41239672720718,53,36.26590322,5.388141967,25.70533902,46.82646742,52241.77556,9277.737853,34057.74351,70425.80761,21.1211284,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Arkansas-White-Red Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Arkansas-White-Red","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Arkansas-White-Red Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Arkansas-White-Red Region-Total_Phosphorus",0.405770927559897,0.151346182128017,0.583919634724025,2.51025542834551,1.48285618595953,4.24948985289535,52,45.21438486,5.561880315,34.31329975,56.11546996,22878.37366,3384.873977,16244.14257,29512.60474,21.80217021,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Upper Mississippi Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Upper Mississippi","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Upper Mississippi Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Upper Mississippi Region-Total_Phosphorus",-0.0437254243825558,-0.449485584132903,0.24844870937146,0.935872417719781,0.558973922883758,1.56690168609316,130,65.34086827,4.740041706,56.05055724,74.63117929,75914.42904,7789.276066,60647.72848,91181.12959,18.58062205,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Lower Mississippi Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Lower Mississippi","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Lower Mississippi Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Lower Mississippi Region-Total_Phosphorus",0.309196141957056,-0.250561460782578,0.618403424979699,1.70949503350397,0.82838400555299,3.52780021099501,46,63.08555849,9.932083375,43.61903279,82.5520842,43534.5565,8223.210148,27417.36078,59651.75223,38.93305141,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Upper Missouri Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Upper Missouri","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Upper Missouri Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Upper Missouri Region-Total_Phosphorus",0.109709946018258,-0.227140075714944,0.354094617310069,1.2459693717954,0.685821968002622,2.26361905550144,114,50.09950649,5.647763845,39.03009276,61.16892022,30190.08369,3666.291211,23004.28496,37375.88242,22.13882746,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Lower Missouri Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Lower Missouri","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Lower Missouri Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Lower Missouri Region-Total_Phosphorus",-0.261286884384089,-0.716050941427661,0.0729618997231944,0.72183830219386,0.453708191792321,1.1484265524406,86,74.47429525,4.527405379,65.60074376,83.34784673,51264.93817,6099.513689,39310.11101,63219.76532,17.74710297,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Ohio Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Ohio","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Ohio Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Ohio Region-Total_Phosphorus",0.50288172231016,0.178549865203107,0.699158145400493,2.42122405160692,1.34679852550866,4.35278610500834,93,71.17763788,4.291928055,62.76561347,79.58966229,107675.6905,13617.0166,80986.82838,134364.5526,16.82404882,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Mississippi_Basins","Tennessee Region","Total_Phosphorus","MacroInvert_MMI","Mississippi River Basin","Tennessee","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Tennessee Region-Total_Phosphorus-MacroInvert_MMI","Mississippi_Basins-Tennessee Region-Total_Phosphorus",0.288927491728084,-1.50314606769276,0.798004551733504,1.69269921323287,0.278392280850872,10.2920620418136,23,58.65840974,10.2961506,38.47832538,78.8384941,23070.04236,4172.421982,14892.24555,31247.83917,40.36016872,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Stream_Size","SmallStreams","Total_Phosphorus","MacroInvert_MMI","Stream Size","Small Streams","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Stream_Size-SmallStreams-Total_Phosphorus-MacroInvert_MMI","Stream_Size-SmallStreams-Total_Phosphorus",0.227095530307852,0.0834964964032269,0.348195269384453,1.49085194233757,1.16289745523197,1.91129450320136,268,59.97219588,2.455168349,55.16015434,64.78423742,447456.3079,24441.20227,399552.4317,495360.1841,9.62408308,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Stream_Size","LargeStreams","Total_Phosphorus","MacroInvert_MMI","Stream Size","Large Streams","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Stream_Size-LargeStreams-Total_Phosphorus-MacroInvert_MMI","Stream_Size-LargeStreams-Total_Phosphorus",0.369509761554294,0.169776896828018,0.521191425224676,2.10010574114201,1.438294929006,3.06643931994231,243,53.27373153,2.665871383,48.04871963,58.49874342,166957.2022,9182.636288,148959.5658,184954.8386,10.45002379,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Stream_Size","RiversMajor","Total_Phosphorus","MacroInvert_MMI","Stream Size","Major Rivers","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Stream_Size-RiversMajor-Total_Phosphorus-MacroInvert_MMI","Stream_Size-RiversMajor-Total_Phosphorus",0.0503224338760426,-0.0723147587023207,0.158934004889985,1.09243824739252,0.891121656036123,1.33923501497496,259,57.17872402,2.123441117,53.01685591,61.34059213,35904.38448,1431.656283,33098.38973,38710.37923,8.32373622,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"Stream_Size","RiversOther","Total_Phosphorus","MacroInvert_MMI","Stream Size","Other Rivers","Keep","Phosphorus (Total)","Poor","Most Disturbed","Chemical","Stream_Size-RiversOther-Total_Phosphorus-MacroInvert_MMI","Stream_Size-RiversOther-Total_Phosphorus",0.185522011225269,0.0133193715691323,0.327670600715549,1.35489228635044,1.03210808453937,1.77862486992457,283,64.18292892,2.21810028,59.83553226,68.53032559,56436.45718,2357.92904,51815.00118,61057.91317,8.69479333,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583
"National","National","Total_Nitrogen","MacroInvert_MMI","National","National","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","National-National-Total_Nitrogen-MacroInvert_MMI","National-National-Total_Nitrogen",0.226275500276699,0.147651711609915,0.297646737106962,1.67574613083491,1.41724339075233,1.98139932303196,846,43.19821971,1.720367809,39.82636077,46.57007866,522795.7144,26067.18131,471704.9778,573886.4509,6.74371789,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA3_Ecoregions","Eastern Highlands","Total_Nitrogen","MacroInvert_MMI","WSA3 Ecoregions","Eastern Highlands","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Eastern Highlands-Total_Nitrogen-MacroInvert_MMI","WSA3_Ecoregions-Eastern Highlands-Total_Nitrogen",0.216738251518941,0.0619900798448586,0.345956846029799,1.62222682147572,1.1851945105621,2.22041178630429,274,44.45159145,3.339262686,37.90675685,50.99642605,189996.4098,17585.93405,155528.6124,224464.2072,13.0896692,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA3_Ecoregions","Plains and Lowlands","Total_Nitrogen","MacroInvert_MMI","WSA3 Ecoregions","Plains & Lowlands","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Plains and Lowlands-Total_Nitrogen-MacroInvert_MMI","WSA3_Ecoregions-Plains and Lowlands-Total_Nitrogen",0.119268135317698,-0.0031460779410375,0.226744105844614,1.26359142640848,1.01137762182092,1.57870142510996,457,51.37835628,2.41514353,46.64476194,56.11195062,283735.5181,18472.01692,247531.0302,319940.006,9.46718868,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA3_Ecoregions","West","Total_Nitrogen","MacroInvert_MMI","WSA3 Ecoregions","Western Mountains & Xeric","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-West-Total_Nitrogen-MacroInvert_MMI","WSA3_Ecoregions-West-Total_Nitrogen",0.381386081875012,0.276470768133199,0.471088156714033,3.87071674631612,2.94647792904121,5.08486691264217,115,21.28075003,2.323590005,16.7265973,25.83490275,49063.78646,5381.461464,38516.31581,59611.25712,9.10830545,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Coastal Plains","Total_Nitrogen","MacroInvert_MMI","WSA9 Ecoregions","Coastal Plains","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Coastal Plains-Total_Nitrogen-MacroInvert_MMI","WSA9_Ecoregions-Coastal Plains-Total_Nitrogen",0.0534065123399764,-0.102835765473926,0.187513445852648,1.13725178015616,0.805835816701523,1.60496913225118,79,41.10671003,5.224738018,30.86641169,51.34700837,81729.9685,13720.61756,54838.05225,108621.8848,20.48059668,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Northern Appalachians","Total_Nitrogen","MacroInvert_MMI","WSA9 Ecoregions","Northern Appalachians","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Appalachians-Total_Nitrogen-MacroInvert_MMI","WSA9_Ecoregions-Northern Appalachians-Total_Nitrogen",0.327606222900447,0.0234091129384059,0.537049344334412,2.10059785533479,1.17472760641624,3.7561995868118,134,44.20824948,4.566280325,35.2585045,53.15799446,61043.50944,6141.022776,49007.32597,73079.69291,17.89948996,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Northern Plains","Total_Nitrogen","MacroInvert_MMI","WSA9 Ecoregions","Northern Plains","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Plains-Total_Nitrogen-MacroInvert_MMI","WSA9_Ecoregions-Northern Plains-Total_Nitrogen",0.306986327148409,0.127480900394607,0.449561676098026,2.29057162740204,1.55197747634326,3.38066657553656,67,34.32378055,3.205718381,28.04068798,40.60687312,9304.395882,954.5793152,7433.454804,11175.33696,12.56618514,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
