Survey_1,Survey_2,Type,Subpopulation,Indicator,Category,DiffEst.P,StdError.P,LCB95Pct.P,UCB95Pct.P,DiffEst.UP,NResp_1,Estimate.P_1,StdError.P_1,LCB95Pct.P_1,UCB95Pct.P_1,Estimate.U_1,StdError.U_1,LCB95Pct.U_1,UCB95Pct.U_1,NResp_2,Estimate.P_2,StdError.P_2,LCB95Pct.P_2,UCB95Pct.P_2,Estimate.U_2,StdError.U_2,LCB95Pct.U_2,UCB95Pct.U_2
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Regional Agency,Instream_Habitat,Fair,-6.576072081,7.30920282,-20.90184636,0,-67.64810362,1,6.576072081,7.30920282,0,20.90184636,124.2131105,106.7074546,0,333.3558784,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,Regional Agency,Instream_Habitat,Poor,12.18507307,18.30124144,0,48.05484716,125.3479396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.18507307,18.30124144,0,48.05484716,125.3479396,125.3479396,0,371.0253866
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Instream_Habitat,Good,-13.38894103,8.845219765,-30.72525321,3.947371141,-5862.205438,36,78.1779706,5.464419735,67.46790472,88.88803648,44513.24772,6120.869782,32516.56339,56509.93204,39,64.78902957,6.520686335,52.00871919,77.56933994,28367.18755,3667.01715,21179.96601,35554.4091
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Instream_Habitat,Fair,-1.69262379,6.828382613,-15.07600778,11.6907602,-741.0973252,17,15.90959416,4.858759826,6.386599896,25.43258843,9058.660652,2616.473254,3930.467308,14186.854,10,14.21697037,4.013550026,6.350556873,22.08338387,6224.749278,1579.569357,3128.850227,9320.648329
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,State,Instream_Habitat,Poor,15.08156482,7.464746043,0.450931426,29.71219822,6603.302763,6,5.912435236,2.469756395,1.071801651,10.75306882,3366.443158,1407.549942,607.6959664,6125.190351,13,20.99400006,7.391381518,6.50715849,35.48084163,9191.999651,3683.660572,1972.157598,16411.8417
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Instream_Habitat,Good,-8.670104349,6.600547503,-21.60693973,4.266731036,-11172.11723,70,72.96197411,5.229803057,62.71174847,83.21219975,90010.87098,9340.571653,71703.68694,108318.055,66,64.29186976,4.763570905,54.95544235,73.62829717,82845.17427,9679.240632,63874.21123,101816.1373
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Instream_Habitat,Fair,-1.260534048,6.05495094,-13.12801982,10.60695172,-1624.298115,18,16.45719423,4.722447233,7.201367734,25.71302073,20302.71802,5887.554407,8763.323425,31842.11261,24,15.19666018,3.758137559,7.830845918,22.56247445,19582.10215,4939.380059,9901.095128,29263.10917
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Instream_Habitat,Poor,8.997734949,5.33331905,-1.455378308,19.45084821,11594.29525,14,10.58083166,3.88370682,2.968906167,18.19275716,13053.23609,4857.417305,3532.873113,22573.59906,30,19.57856661,3.890810139,11.95271887,27.20441435,25228.53619,4959.135023,15508.81015,34948.26223
NRSA 2008-2009,NRSA 2013-2014,Land_Owner,USFS,Instream_Habitat,Not Assessed,0.932903447,0.706112276,0,2.316858078,1202.120096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.932903447,0.706112276,0,2.316858078,1202.120096,902.6490213,0,2971.279669
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Instream_Habitat,Good,11.67773764,13.71822113,-15.20948171,38.56495698,2935.273668,8,69.03565839,9.454454011,50.50526904,87.56604775,9862.791978,2486.334131,4989.666628,14735.91733,12,80.71339603,9.939964299,61.23142399,100,20287.82572,5271.773079,9955.340355,30620.31109
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Instream_Habitat,Fair,2.409594001,12.85411161,-22.7840018,27.60318981,605.6667861,5,16.34905632,8.121646409,0.43092186,32.26719077,2335.710925,1014.479271,347.368091,4324.053758,3,18.75865032,9.963284841,0,38.28632977,4715.106131,2585.270048,0,9782.142315
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,East,Instream_Habitat,Poor,-14.08733164,8.26401454,-30.2845025,2.109839228,-3540.940454,2,14.61528529,8.248387044,0,30.78182683,2088.01541,1191.569463,0,4423.448642,1,0.527953656,0.507983742,0,1.523583495,132.704511,118.6529343,0,365.259989
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Instream_Habitat,Good,-13.16386906,7.272246755,-27.41721078,1.089472669,-13653.86727,62,73.47621342,5.745502159,62.21523611,84.73719072,80148.079,8931.617868,62642.42966,97653.72834,54,60.31234436,5.404468522,49.7197807,70.90490802,62557.34854,8173.977091,46536.64783,78578.04925
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Instream_Habitat,Fair,-2.137895235,6.614362024,-15.10180658,10.82601611,-2217.474031,13,16.47135732,5.230018865,6.220708707,26.72200593,17967.0071,5797.971229,6603.192304,29330.82189,21,14.33346209,4.025109482,6.444392466,22.2225317,14866.99602,4231.895458,6572.633335,23161.3587
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Instream_Habitat,Poor,14.14278485,6.176347904,2.037365397,26.24820429,14669.22121,12,10.05242926,4.227874395,1.765947717,18.33891081,10965.22068,4682.570217,1787.551698,20142.88966,29,24.19521411,4.781663774,14.82332533,33.56710289,25095.83167,4958.357525,15377.6295,34814.03385
NRSA 2008-2009,NRSA 2013-2014,FS_East_West,West,Instream_Habitat,Not Assessed,1.158979447,0.878554307,0,2.880914247,1202.120096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.158979447,0.878554307,0,2.880914247,1202.120096,903.0900827,0,2972.144133
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Instream_Habitat,Good,-13.95999721,6.174667184,-26.0621225,-1.857871911,-5188.271501,67,85.01960717,3.24018463,78.66896199,91.37025235,35850.57302,5582.696101,24908.68972,46792.45631,48,71.05960996,5.600370795,60.0830849,82.03613502,26409.50022,3542.117105,19467.07826,33351.92217
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Instream_Habitat,Fair,6.414961136,5.173130207,-3.724187756,16.55411003,2384.138016,20,10.31087973,2.585255122,5.243872801,15.37788666,4347.831741,899.732083,2584.389263,6111.27422,11,16.72584087,4.856113286,7.208033723,26.24364801,6216.204933,1940.045365,2413.785889,10018.62398
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Instream_Habitat,Poor,7.207764422,3.927746451,-0.490477161,14.90600601,2678.785546,7,4.669513099,1.793968705,1.153399049,8.18562715,1969.013101,720.6242182,556.6155866,3381.410615,11,11.87727752,3.596379104,4.828504004,18.92605104,4414.22298,1367.943756,1733.102486,7095.343475
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Arkansas-White-Red Region,Instream_Habitat,Not Assessed,0.337271649,0.301520053,0,0.928240094,125.3479396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.337271649,0.301520053,0,0.928240094,125.3479396,110.7998209,0,342.511598
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Instream_Habitat,Good,6.23202369,7.317391661,-8.109800426,20.57384781,5242.086921,45,71.88089571,5.667839599,60.77213423,82.98965719,56464.89234,8715.787104,39382.26352,73547.52116,66,78.1129194,4.802808196,68.69958831,87.52625049,65704.93527,5786.471247,54363.66002,77046.21051
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Instream_Habitat,Fair,-8.761536725,6.968691795,-22.41992166,4.896848212,-7369.795007,23,24.31240415,5.345782652,13.83486269,34.78994562,19098.22171,4016.136782,11226.73826,26969.70516,8,15.55086743,4.470489143,6.788869715,24.31286514,13080.66253,3985.71922,5268.796405,20892.52865
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Instream_Habitat,Poor,-1.077681533,2.237426189,-5.462956281,3.307593216,-906.4953131,8,3.806700137,1.55350784,0.761880721,6.851519552,2990.29264,1141.774637,752.4554724,5228.129807,3,2.729018604,1.602629995,0,5.870115675,2295.522842,1341.879082,0,4925.557515
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Mississippi Region,Instream_Habitat,Not Assessed,3.607194568,2.397071298,0,8.305367981,3034.203399,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.607194568,2.397071298,0,8.305367981,3034.203399,2053.084076,0,7058.174246
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Instream_Habitat,Good,-7.812606588,17.12336008,-41.37377564,25.74856247,-3147.828116,19,51.43710466,9.950963665,31.93357427,70.94063506,17780.38158,3964.537624,10010.03062,25550.73254,7,43.62449808,14.10832754,15.97268422,71.27631193,17577.03016,8777.678026,373.0973579,34780.96295
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Instream_Habitat,Fair,-11.69730664,10.15335173,-31.59751035,8.202897074,-4713.03787,9,25.49202811,8.090557356,9.634827072,41.34922914,8811.887641,3181.638607,2575.99056,15047.78472,4,13.79472147,6.134609441,1.771107904,25.81833503,5558.120917,2119.012015,1404.933684,9711.308149
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Mississippi Region,Instream_Habitat,Poor,19.50991323,13.22143086,-6.403615086,45.42344154,7860.865986,5,23.07086723,8.945316578,5.538368907,40.60336555,7974.959426,3273.128437,1559.745572,14390.17328,10,42.58078046,11.93092757,19.19659211,65.9649688,17156.4991,3685.663482,9932.731419,24380.26679
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Instream_Habitat,Good,13.19439432,8.684389228,-3.826695794,30.21548443,6771.488593,87,56.61044988,7.384576757,42.1369454,71.08395437,32149.93351,5661.133076,21054.31657,43245.55045,111,69.8048442,5.932139622,58.17806419,81.43162421,35824.50962,6600.001599,22888.74419,48760.27505
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Instream_Habitat,Fair,-12.69261465,8.803136397,-29.94644494,4.561215635,-6513.970498,51,32.9696457,7.418196465,18.4302478,47.5090436,18723.96208,5150.747601,8628.682289,28819.24187,38,20.27703104,4.89090621,10.69103102,29.86303107,10406.36509,2201.332198,6091.833263,14720.89692
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Upper Missouri Region,Instream_Habitat,Poor,-0.501779666,3.912282631,-8.16971272,7.166153387,-257.5180947,40,10.41990442,2.264429181,5.981704777,14.85810406,5917.621832,1071.8495,3816.835415,8018.408248,24,9.918124751,3.236927891,3.573862664,16.26238684,5090.075905,1621.876906,1911.255582,8268.896229
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Missouri Region,Instream_Habitat,Good,-13.18635006,8.32079505,-29.49480868,3.122108566,-6876.407762,56,73.38183188,5.688895994,62.23180062,84.53186315,36681.28987,5549.251554,25804.95669,47557.62306,57,60.19548183,6.063815865,48.31062113,72.08034253,31390.69392,4762.87095,22055.63839,40725.74944
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Missouri Region,Instream_Habitat,Fair,18.31724602,7.986253132,2.664477506,33.97001453,9552.063471,18,14.731916,5.195042857,4.549819104,24.9140129,7364.025501,2670.63101,2129.684906,12598.3661,22,33.04916202,5.916274135,21.45347779,44.64484625,17234.45178,3275.175996,10815.22479,23653.67878
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Missouri Region,Instream_Habitat,Poor,-6.631590675,4.897920893,-16.23133923,2.968157875,-3458.236844,12,11.88625211,4.019318924,4.008531779,19.76397245,5941.566844,1948.572131,2122.435645,9760.698042,5,5.254661437,2.949750604,0,11.03606638,2740.196835,1566.355918,0,5810.198022
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Lower Missouri Region,Instream_Habitat,Not Assessed,1.500694714,0.713373995,0.102507377,2.898882052,782.5811342,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.500694714,0.713373995,0.102507377,2.898882052,782.5811342,364.2694398,68.62615149,1496.536117
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Ohio Region,Instream_Habitat,Good,2.85476501,8.657854957,-14.11431889,19.82384891,3113.272097,41,54.73915183,6.100148711,42.78308006,66.69522361,53084.04412,8145.868052,37118.43612,69049.65213,42,57.59391684,6.567361991,44.72212387,70.46570982,62809.20975,8232.553549,46673.70129,78944.71821
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Ohio Region,Instream_Habitat,Fair,-0.912559535,8.346869126,-17.27212241,15.44700334,-995.1943956,21,27.83659686,5.253624377,17.5396823,38.13351143,26994.92204,4830.421541,17527.46979,36462.37429,15,26.92403733,6.670797436,13.84951461,39.99856005,29362.08545,8652.018499,12404.4408,46319.7301
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Ohio Region,Instream_Habitat,Poor,-1.942205475,6.169537674,-14.03427712,10.14986617,-2118.077702,9,17.4242513,5.121260757,7.386764663,27.46173794,16897.40696,5366.000441,6380.23935,27414.57456,14,15.48204583,3.70756995,8.215342254,22.7487494,16883.98909,3819.292543,9398.313261,24369.66492
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Tennessee Region,Instream_Habitat,Good,5.983684903,13.29528592,-20.07459666,32.04196647,2113.297758,18,69.56011856,10.24368476,49.48286536,89.63737175,19641.61759,3687.415212,12414.41658,26868.8186,13,75.54380346,9.871464004,56.19608954,94.89151738,26680.30704,5045.779112,16790.76171,36569.85238
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Tennessee Region,Instream_Habitat,Fair,13.22459515,12.18919183,-10.66578183,37.11497213,4670.618143,4,11.23160139,6.265300553,0,23.51136483,3171.455484,1670.577447,0,6445.727113,5,24.45619654,9.871464004,5.108482616,43.80391046,8637.357439,3390.128503,1992.82767,15281.88721
NRSA 2008-2009,NRSA 2013-2014,Mississippi_Basins,Tennessee Region,Instream_Habitat,Poor,-19.20828005,8.799217611,-36.45442966,-1.962130441,-6783.915901,2,19.20828005,8.799217611,1.962130441,36.45442966,5423.821856,2856.320232,0,11022.10664,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRSA 2008-2009,NRSA 2013-2014,National,National,Riparian_Vegetation,Good,5.055355488,2.583825223,-0.008848891,10.11955987,45540.09552,562,52.57410403,1.937280615,48.7771038,56.37110427,462270.8638,21192.36863,420734.5845,503807.1431,644,57.62945952,2.03024168,53.65025895,61.60866009,519142.7383,23295.44507,473484.505,564800.9717
NRSA 2008-2009,NRSA 2013-2014,National,National,Riparian_Vegetation,Fair,-3.046441406,2.384816639,-7.720596128,1.627713316,-27443.21996,217,20.44631916,1.639574371,17.23281244,23.65982587,179779.338,15594.91179,149213.8725,210344.8034,167,17.39987775,1.785361829,13.90063287,20.89912263,156743.1008,17574.91142,122296.9074,191189.2942
NRSA 2008-2009,NRSA 2013-2014,National,National,Riparian_Vegetation,Poor,-3.053981638,2.099347165,-7.168626471,1.060663196,-27511.14453,315,26.97957681,1.703627394,23.64052848,30.31862515,237224.6281,16019.06217,205827.8432,268621.413,228,23.92559517,1.620273493,20.74991748,27.10127287,215528.6393,15193.5604,185749.8081,245307.4705
NRSA 2008-2009,NRSA 2013-2014,National,National,Riparian_Vegetation,Not Assessed,1.045067556,0.344275847,0.370299294,1.719835818,9414.268974,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1.045067556,0.344275847,0.370299294,1.719835818,9414.268974,3094.721532,3348.72623,15479.81172
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Eastern Highlands,Riparian_Vegetation,Good,-1.068698747,4.795658838,-10.46801735,8.330619858,-3442.072969,128,54.51719771,3.347682467,47.95586065,61.07853478,169905.3038,14270.68949,141935.2664,197875.3413,138,53.44849896,3.748112979,46.10233252,60.79466541,172147.3277,15626.52073,141519.9099,202774.7456
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Eastern Highlands,Riparian_Vegetation,Fair,2.017887053,4.311196782,-6.43190337,10.46767748,6499.225808,51,19.02646643,2.809012076,13.52090393,24.53202893,59296.84017,9485.191016,40706.20739,77887.47295,56,21.04435348,3.246286752,14.68174836,27.4069586,67779.81208,11176.95943,45873.37414,89686.25001
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Eastern Highlands,Riparian_Vegetation,Poor,-0.949188306,3.881220073,-8.556239866,6.657863254,-3057.152839,82,26.45633586,2.775967255,21.01554002,31.8971317,82452.36312,8615.124136,65567.0301,99337.69615,64,25.50714755,3.104247886,19.4229335,31.59136161,82153.61281,10478.43357,61616.2604,102690.9652
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Plains and Lowlands,Riparian_Vegetation,Good,8.743718788,3.987081758,0.92918214,16.55825544,32484.6124,288,51.70426812,3.050483622,45.72543008,57.68310615,186918.6332,13805.01283,159861.3052,213975.9611,322,60.44798691,2.947519445,54.67095495,66.22501886,224576.004,14630.68157,195900.395,253251.6129
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Plains and Lowlands,Riparian_Vegetation,Fair,-8.224506168,3.377442607,-14.84417204,-1.604840299,-30555.63674,121,21.38183424,2.356399446,16.76337619,26.00029229,77298.51667,9088.172005,59486.02686,95111.00649,73,13.15732807,2.486505756,8.283866346,18.0307898,48882.02756,9958.850264,29363.03971,68401.0154
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Plains and Lowlands,Riparian_Vegetation,Poor,-1.814644364,3.338693321,-8.358363029,4.729074301,-6741.756025,157,26.91389764,2.793901977,21.43795039,32.38984489,97297.75013,10951.99794,75832.22861,118763.2716,109,25.09925328,2.378374745,20.43772443,29.76078212,93248.59753,8957.172464,75692.8621,110804.333
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,Plains and Lowlands,Riparian_Vegetation,Not Assessed,1.295431744,0.630185653,0.060290559,2.530572928,4812.780364,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.295431744,0.630185653,0.060290559,2.530572928,4812.780364,2337.87496,230.6296416,9394.931086
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,West,Riparian_Vegetation,Good,7.912929267,4.435845609,-0.781168367,16.6070269,16397.85138,146,51.161646,3.944055224,43.43143981,58.89185219,105446.9268,9267.457019,87283.04482,123610.8088,184,59.07457527,3.868954678,51.49156344,66.6575871,122419.4066,8274.734405,106201.2252,138637.5881
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,West,Riparian_Vegetation,Fair,-1.610805389,4.894825675,-11.20448742,7.982876644,-3338.049222,45,20.95237503,3.677453601,13.74469842,28.16005164,43183.98114,8226.709537,27059.92674,59308.03555,38,19.34156964,3.808959914,11.87614539,26.80699389,40081.26116,9007.692497,22426.50828,57736.01403
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,West,Riparian_Vegetation,Poor,-8.5226132,3.898008847,-16.16257015,-0.882656248,-17661.29077,76,27.88597897,3.693718796,20.64642316,35.12553478,57474.51486,8057.901916,41681.31731,73267.71241,55,19.36336577,2.850562537,13.77636586,24.95036568,40126.42897,6342.13352,27696.07568,52556.78225
NRSA 2008-2009,NRSA 2013-2014,WSA3_Ecoregions,West,Riparian_Vegetation,Not Assessed,2.220489322,0.980226375,0.29928093,4.141697714,4601.488611,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.220489322,0.980226375,0.29928093,4.141697714,4601.488611,2021.188607,640.031734,8562.945487
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Coastal Plains,Riparian_Vegetation,Good,-4.662219664,8.801599082,-21.91303687,12.58859754,-5232.835044,53,66.50701403,6.119080382,54.51383686,78.50019119,67711.45053,10531.69273,47069.71208,88353.18898,42,61.84479436,6.919878481,48.28208176,75.40750696,69414.06252,11197.51935,47467.32788,91360.79716
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Coastal Plains,Riparian_Vegetation,Fair,-3.908504873,7.768642342,-19.13476407,11.31775433,-4386.872079,16,16.11789929,4.133504989,8.016378386,24.2194202,16409.79311,4362.92738,7858.61258,24960.97364,7,12.20939442,6.576763739,0,25.09961448,13703.71874,8107.122175,0,29593.38623
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Coastal Plains,Riparian_Vegetation,Poor,8.308525264,6.674141651,-4.772551999,21.38960253,9325.416926,24,17.37508668,4.619166781,8.32168615,26.42848721,17689.74806,4373.870981,9117.118459,26262.37765,25,25.68361194,4.84959985,16.1785709,35.18865299,28827.064,4862.534705,19296.6711,38357.45689
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Coastal Plains,Riparian_Vegetation,Not Assessed,0.262199273,0.239165873,0,0.730955771,294.2901976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.262199273,0.239165873,0,0.730955771,294.2901976,254.6359462,0,793.3674814
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Appalachians,Riparian_Vegetation,Good,4.279298788,7.956918222,-11.31597436,19.87457193,4512.837475,37,43.77325277,5.601900159,32.79373021,54.75277532,45812.28612,7355.096253,31396.56236,60228.00988,64,48.05255155,5.532581216,37.20889163,58.89621148,50674.97415,6783.838274,37378.89545,63971.05284
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Appalachians,Riparian_Vegetation,Fair,-2.316526091,7.006771144,-16.04954518,11.416493,-2442.948313,21,24.55308579,5.012381723,14.72899813,34.37717344,25696.81073,5762.463812,14402.5892,36991.03226,29,22.2365597,4.387504597,13.63720871,30.83591069,23450.09893,4603.700346,14427.01206,32473.18581
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Appalachians,Riparian_Vegetation,Poor,-1.962772697,6.358791229,-14.42577449,10.5002291,-2069.889162,35,31.67366145,4.52040621,22.81382808,40.53349482,33149.07504,4563.395599,24204.98402,42093.16606,32,29.71088875,5.096776238,19.72139089,39.70038661,31332.33243,6545.735102,18502.92738,44161.73748
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Plains,Riparian_Vegetation,Good,17.36608447,5.419165714,6.744714841,27.98745409,3725.153906,65,52.17010988,4.551142098,43.25003528,61.09018448,12520.55538,1557.625572,9467.665358,15573.4454,92,69.53619434,3.654078753,62.37433159,76.6980571,14916.02937,1101.573857,12756.98428,17075.07446
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Plains,Riparian_Vegetation,Fair,-5.828335554,4.899332852,-15.43085149,3.774180385,-1250.2212,39,22.17828595,3.746545531,14.83519165,29.52138026,5322.673427,929.3610003,3501.159338,7144.187517,22,16.3499504,3.132668429,10.21003311,22.4898677,3507.185613,678.4046786,2177.536876,4836.83435
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Northern Plains,Riparian_Vegetation,Poor,-11.53774891,4.316732957,-19.99839004,-3.077107787,-2474.932706,43,25.65160417,3.874357004,18.05800398,33.24520436,6156.251757,904.4787749,4383.505934,7928.997581,24,14.11385526,2.576246684,9.06450454,19.16320597,3027.526621,564.5080237,1921.111226,4133.942017
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Appalachians,Riparian_Vegetation,Good,-3.874004387,5.836762675,-15.31384902,7.565840243,-8391.99797,91,59.94937909,4.191729747,51.73373975,68.16501843,124093.0177,12224.31665,100133.7973,148052.2381,74,56.0753747,4.768068182,46.73013279,65.42061661,121472.3536,14055.05263,93924.95661,149019.7505
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Appalachians,Riparian_Vegetation,Fair,4.231773438,5.311132465,-6.17785491,14.64140179,9167.009262,30,16.23218566,3.375369215,9.616583563,22.84778776,33600.02944,7535.708272,18830.31263,48369.74625,27,20.4639591,4.203397669,12.22545105,28.70246714,44329.71314,9817.300926,25088.1569,63571.26938
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Appalachians,Riparian_Vegetation,Poor,-0.357769051,4.836061317,-9.836275059,9.120736958,-775.0112922,47,23.81843525,3.539881132,16.88039573,30.75647478,49303.28808,7364.726236,34868.6899,63737.88626,32,23.4606662,3.841917028,15.9306472,30.99068521,50821.28038,8242.98547,34665.32573,66977.23502
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Plains,Riparian_Vegetation,Good,10.75352202,5.274217312,0.416246038,21.09079799,3723.030937,86,69.51815498,4.601463958,60.49945135,78.53685861,28104.99236,3866.721984,20526.35653,35683.62818,83,80.271677,3.521543409,73.36957875,87.17377525,27791.26098,3988.587932,19973.77228,35608.74967
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Plains,Riparian_Vegetation,Fair,-1.552825686,2.531355583,-6.514191461,3.40854009,-537.6115898,26,11.49926859,2.364485969,6.864961251,16.13357593,4648.956176,818.4279038,3044.86696,6253.045391,16,9.946442907,2.308078198,5.422692766,14.47019305,3443.608019,691.3863864,2088.515602,4798.700436
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Plains,Riparian_Vegetation,Poor,-9.818984866,4.687055635,-19.0054451,-0.632524629,-3399.48013,29,18.98257643,4.139323785,10.86965089,27.09550197,7674.328606,1759.578919,4225.617296,11123.03992,11,9.16359156,2.487820369,4.287553236,14.03962988,3172.573117,813.8451847,1577.465866,4767.680368
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Southern Plains,Riparian_Vegetation,Not Assessed,0.618288536,0.388278985,0,1.379301362,214.0607834,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.618288536,0.388278985,0,1.379301362,214.0607834,131.1844035,0,471.1774895
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Temporate Plains,Riparian_Vegetation,Good,19.96576552,6.288517936,7.640496846,32.29103419,26554.11836,38,34.65638619,4.949463463,24.95561606,44.35715632,40295.22627,6419.316746,27713.59664,52876.85589,66,54.6221517,4.621915345,45.56336409,63.68093932,72646.50485,6692.972936,59528.51895,85764.49075
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Temporate Plains,Riparian_Vegetation,Fair,-24.22095813,6.512491301,-36.98520653,-11.45670973,-32213.44999,27,36.83325344,5.605653565,25.84637434,47.82013254,42826.28527,7632.39042,27867.07493,57785.49561,16,12.61229531,3.366712553,6.013659959,19.21093066,16774.13181,4714.295027,7534.283344,26013.98027
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Temporate Plains,Riparian_Vegetation,Poor,4.001356286,5.523215757,-6.823947676,14.82666025,5321.733761,35,28.51036037,4.559713742,19.57348566,37.44723509,33149.19842,5314.60613,22732.76181,43565.63503,34,32.51171666,4.306545492,24.0710426,40.95239072,43240.01359,6368.308132,30758.35901,55721.66817
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Temporate Plains,Riparian_Vegetation,Not Assessed,0.253836326,0.228724244,0,0.702127607,337.5978665,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.253836326,0.228724244,0,0.702127607,337.5978665,300.7666455,0,927.0896594
NRSA 2008-2009,NRSA 2013-2014,WSA9_Ecoregions,Upper Midwest,Riparian_Vegetation,Good,8.238389875,8.838517824,-9.084786738,25.56156649,5784.155516,46,48.460471,6.902759003,34.93131196,61.98963004,38286.40864,4594.960395,29280.45175,47292.36552,39,56.69886087,5.567496346,45.78676855,67.6109532,39808.14623,4940.972806,30124.01749,49492.27498
