Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
Major_Basins,New England Region,Nitrogen_Conc_Class,Total,126,100,0,100,100,52579.85516,8572.698225,35777.67539,69382.03493
Major_Basins,Ohio-Tennessee Region,Nitrogen_Conc_Class,100 - 1000,107,76.65177131,3.615894243,69.56474882,83.7387938,146103.5543,14737.08905,117219.3905,174987.7181
Major_Basins,Ohio-Tennessee Region,Nitrogen_Conc_Class,1000 - 10000,59,21.85192976,3.48059194,15.03009491,28.67376461,41651.28284,6679.764352,28559.18528,54743.38039
Major_Basins,Ohio-Tennessee Region,Nitrogen_Conc_Class,> 10000,1,1.496298933,1.198328145,0,3.844978939,2852.048801,2293.987824,0,7348.182318
Major_Basins,Ohio-Tennessee Region,Nitrogen_Conc_Class,Total,167,100,0,100,100,190606.886,15071.98416,161066.3398,220147.4321
Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,< 100,73,49.74609977,5.187375165,39.57903127,59.91316826,60511.93513,9452.925839,41984.54093,79039.32932
Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,100 - 1000,117,49.55653776,5.175902786,39.41195472,59.70112081,60281.34894,6832.82746,46889.2532,73673.44467
Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,1000 - 10000,7,0.697362468,0.241113419,0.224788852,1.169936085,848.2826321,280.9443655,297.641794,1398.92347
Major_Basins,Pacific Northwest Region,Nitrogen_Conc_Class,Total,197,100,0,100,100,121641.5667,10620.39542,100825.9742,142457.1592
Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,< 100,1,0.366651154,0.321084418,0,0.99596505,157.0295285,134.0839503,0,419.829242
Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,100 - 1000,49,72.1099003,7.073196736,58.24668945,85.97311116,30883.26196,7194.370863,16782.55418,44983.96974
Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,1000 - 10000,24,18.84616276,4.561788042,9.905222495,27.78710303,8071.443436,1442.532618,5244.131458,10898.75541
Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,> 10000,3,8.677285779,5.814413949,0,20.07332771,3716.312027,2606.749336,0,8825.446843
Major_Basins,Rio Grande-Texas-Gulf Region,Nitrogen_Conc_Class,Total,77,100,0,100,100,42828.04695,7512.096588,28104.60819,57551.48571
Major_Basins,Souris-Red-Rainy Region,Nitrogen_Conc_Class,100 - 1000,8,32.39144804,9.090306655,14.57477439,50.20812169,6751.268633,2141.927259,2553.168349,10949.36892
Major_Basins,Souris-Red-Rainy Region,Nitrogen_Conc_Class,1000 - 10000,17,67.60855196,9.090306655,49.79187831,85.42522561,14091.48167,2980.207205,8250.382878,19932.58046
Major_Basins,Souris-Red-Rainy Region,Nitrogen_Conc_Class,Total,25,100,0,100,100,20842.7503,3302.803084,14369.37521,27316.12539
Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,< 100,4,4.913390303,2.015014879,0.964033712,8.862746894,8139.199733,3316.106082,1639.751244,14638.64822
Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,100 - 1000,107,62.85282033,5.652540768,51.774044,73.93159665,104117.8549,13528.79349,77601.90688,130633.8028
Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,1000 - 10000,36,32.01053536,5.534374248,21.16336116,42.85770957,53026.55088,11445.51206,30593.75945,75459.3423
Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,> 10000,1,0.223254006,0.193226272,0,0.601970539,369.8279253,316.5539513,0,990.2622691
Major_Basins,South-Atlantic Region,Nitrogen_Conc_Class,Total,148,100,0,100,100,165653.4334,17158.38083,132023.6249,199283.2419
Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,< 100,4,8.370456475,4.011921463,0.507234898,16.23367805,2253.886505,1111.131298,76.10917911,4431.663831
Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,100 - 1000,45,79.47498075,4.812525707,70.04260369,88.90735781,21399.97826,2548.207735,16405.58287,26394.37365
Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,1000 - 10000,13,12.15456278,2.857023685,6.554899252,17.7542263,3272.820915,748.361624,1806.059084,4739.582745
Major_Basins,Upper Colorado Region,Nitrogen_Conc_Class,Total,62,100,0,100,100,26926.68568,2569.7676,21890.03373,31963.33762
Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,100 - 1000,36,28.52983765,4.205572447,20.28706712,36.77260819,33146.58029,5644.87598,22082.82667,44210.33391
Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,116,52.68079975,4.938683088,43.00115877,62.36044073,61205.68857,6971.877007,47541.06074,74870.31641
Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,> 10000,16,18.78936259,3.866085579,11.2119741,26.36675109,21829.88643,4901.833598,12222.46912,31437.30374
Major_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,Total,168,100,0,100,100,116182.1553,8847.764638,98840.85526,133523.4553
Land_Owner,BLM,Nitrogen_Conc_Class,< 100,3,22.21461893,14.34605159,0,50.33236337,4172.377698,3131.329713,0,10309.67116
Land_Owner,BLM,Nitrogen_Conc_Class,100 - 1000,34,68.90558113,13.90330033,41.65561322,96.15554904,12941.93301,3127.654025,6811.843762,19072.02225
Land_Owner,BLM,Nitrogen_Conc_Class,1000 - 10000,9,8.879799939,2.80357316,3.384897518,14.37470236,1667.815205,396.9088183,889.8882161,2445.742194
Land_Owner,BLM,Nitrogen_Conc_Class,Total,46,100,0,100,100,18782.12591,3795.781143,11342.53158,26221.72024
Land_Owner,DOD,Nitrogen_Conc_Class,< 100,1,11.83870721,8.330307802,0,28.16581048,766.9481653,557.4844854,0,1859.597679
Land_Owner,DOD,Nitrogen_Conc_Class,100 - 1000,11,86.30065907,8.367697959,69.90027244,100,5590.824318,1602.402699,2450.17274,8731.475896
Land_Owner,DOD,Nitrogen_Conc_Class,1000 - 10000,1,1.86063372,1.777502248,0,5.344474108,120.5376223,108.1702467,0,332.54741
Land_Owner,DOD,Nitrogen_Conc_Class,Total,13,100,0,100,100,6478.310105,1648.073047,3248.146289,9708.473922
Land_Owner,FWS,Nitrogen_Conc_Class,100 - 1000,6,75.95616173,11.50984199,53.39728597,98.5150375,3713.533977,1485.302638,802.3943005,6624.673653
Land_Owner,FWS,Nitrogen_Conc_Class,1000 - 10000,5,24.04383827,11.50984199,1.484962502,46.60271403,1175.515038,587.2742064,24.4787441,2326.551331
Land_Owner,FWS,Nitrogen_Conc_Class,Total,11,100,0,100,100,4889.049014,1614.004046,1725.659214,8052.438814
Land_Owner,Local Government,Nitrogen_Conc_Class,< 100,2,5.581706325,3.0378616,0,11.53580565,292.6070543,146.394387,5.679328272,579.5347804
Land_Owner,Local Government,Nitrogen_Conc_Class,100 - 1000,7,28.99136152,9.715642395,9.94905234,48.0336707,1519.799932,463.7650447,610.8371475,2428.762717
Land_Owner,Local Government,Nitrogen_Conc_Class,1000 - 10000,10,65.42693215,10.2458433,45.3454483,85.508416,3429.84399,1123.330577,1228.156516,5631.531463
Land_Owner,Local Government,Nitrogen_Conc_Class,Total,19,100,0,100,100,5242.250976,1124.469601,3038.331058,7446.170895
Land_Owner,Native American,Nitrogen_Conc_Class,100 - 1000,17,67.63674663,9.748651669,48.52974046,86.7437528,2447.472388,517.2948289,1433.593154,3461.351622
Land_Owner,Native American,Nitrogen_Conc_Class,1000 - 10000,7,32.36325337,9.748651669,13.2562472,51.47025954,1171.081889,364.5129263,456.6496817,1885.514096
Land_Owner,Native American,Nitrogen_Conc_Class,Total,24,100,0,100,100,3618.554277,487.5439663,2662.985662,4574.122892
Land_Owner,Non-Governmental Organization,Nitrogen_Conc_Class,100 - 1000,6,100,0,100,100,1231.577258,471.4438188,307.5643522,2155.590163
Land_Owner,Non-Governmental Organization,Nitrogen_Conc_Class,Total,6,100,0,100,100,1231.577258,471.4438188,307.5643522,2155.590163
Land_Owner,NPS,Nitrogen_Conc_Class,< 100,6,50.48249384,13.03608349,24.93223971,76.03274797,5869.569853,1552.128418,2827.454053,8911.685652
Land_Owner,NPS,Nitrogen_Conc_Class,100 - 1000,18,45.24959639,13.28610044,19.20931803,71.28987476,5261.143946,1890.815958,1555.212767,8967.075125
Land_Owner,NPS,Nitrogen_Conc_Class,1000 - 10000,6,4.267909771,1.711371345,0.91368357,7.622135972,496.2273577,185.2326091,133.178115,859.2766003
Land_Owner,NPS,Nitrogen_Conc_Class,Total,30,100,0,100,100,11626.94116,1650.76074,8391.509558,14862.37275
Land_Owner,Other Fed,Nitrogen_Conc_Class,< 100,4,65.78849016,18.12935399,30.25560927,100,7213.621416,5438.074264,0,17872.05112
Land_Owner,Other Fed,Nitrogen_Conc_Class,100 - 1000,14,26.78554583,14.75346008,0,55.70179623,2936.99987,584.8920833,1790.632451,4083.367288
Land_Owner,Other Fed,Nitrogen_Conc_Class,1000 - 10000,5,7.425964014,5.521467367,0,18.24784119,814.247187,481.7865024,0,1758.53138
Land_Owner,Other Fed,Nitrogen_Conc_Class,Total,23,100,0,100,100,10964.86847,5351.793256,475.5464376,21454.19051
Land_Owner,Private,Nitrogen_Conc_Class,< 100,47,2.758496963,0.505354697,1.768019958,3.748973969,26047.06546,4784.012291,16670.57367,35423.55725
Land_Owner,Private,Nitrogen_Conc_Class,100 - 1000,835,59.36168259,1.876866763,55.68309134,63.04027385,560521.7816,27465.38405,506690.618,614352.9451
Land_Owner,Private,Nitrogen_Conc_Class,1000 - 10000,517,33.5453852,1.818330133,29.98152362,37.10924677,316751.7876,19783.45644,277976.9254,355526.6497
Land_Owner,Private,Nitrogen_Conc_Class,> 10000,35,4.334435245,0.710191778,2.942484939,5.726385552,40927.83863,6765.81238,27667.09004,54188.58722
Land_Owner,Private,Nitrogen_Conc_Class,Total,1434,100,0,100,100,944248.4732,32441.33386,880664.6272,1007832.319
Land_Owner,Regional Agency,Nitrogen_Conc_Class,100 - 1000,2,7.217359492,7.779122815,0,22.46416004,78.22441104,45.17866896,0,166.7729751
Land_Owner,Regional Agency,Nitrogen_Conc_Class,1000 - 10000,1,81.21743817,18.08707011,45.76743217,100,880.2646278,750.4466995,0,2351.113131
Land_Owner,Regional Agency,Nitrogen_Conc_Class,> 10000,1,11.56520234,13.59810168,0,38.21699188,125.3479396,107.0453473,0,335.1529649
Land_Owner,Regional Agency,Nitrogen_Conc_Class,Total,4,100,0,100,100,1083.836978,697.9568965,0,2451.807358
Land_Owner,State,Nitrogen_Conc_Class,< 100,8,11.22632896,4.66305012,2.086918663,20.36573925,6512.068459,2811.383289,1001.858465,12022.27845
Land_Owner,State,Nitrogen_Conc_Class,100 - 1000,57,65.99383429,6.515375895,53.22393219,78.76373639,38281.11295,4997.700681,28485.79961,48076.42629
Land_Owner,State,Nitrogen_Conc_Class,1000 - 10000,28,21.45257676,5.37784525,10.91219375,31.99295976,12444.01879,3419.091773,5742.722054,19145.31552
Land_Owner,State,Nitrogen_Conc_Class,> 10000,1,1.327259994,0.990236541,0,3.268087952,769.9051025,574.9644598,0,1896.814736
Land_Owner,State,Nitrogen_Conc_Class,Total,94,100,0,100,100,58007.1053,5533.023719,47162.57808,68851.63251
Land_Owner,USFS,Nitrogen_Conc_Class,< 100,64,38.73515551,4.69243225,29.5381573,47.93215373,55798.78402,7768.500035,40572.80373,71024.7643
Land_Owner,USFS,Nitrogen_Conc_Class,100 - 1000,80,57.81073702,4.920375554,48.16697815,67.4544959,83277.54945,10358.94763,62974.38517,103580.7137
Land_Owner,USFS,Nitrogen_Conc_Class,1000 - 10000,5,3.454107464,1.548311535,0.419472619,6.48874231,4975.712471,2212.228994,639.8233176,9311.601625
Land_Owner,USFS,Nitrogen_Conc_Class,Total,149,100,0,100,100,144052.0459,11585.58908,121344.7086,166759.3833
FS_East_West,East,Nitrogen_Conc_Class,100 - 1000,22,91.87573736,4.898711938,82.27443839,100,34550.1472,8115.824378,18643.42371,50456.87068
FS_East_West,East,Nitrogen_Conc_Class,1000 - 10000,2,8.124262638,4.898711938,0,17.72556161,3055.153385,1743.102598,0,6471.571699
FS_East_West,East,Nitrogen_Conc_Class,Total,24,100,0,100,100,37605.30058,7976.536968,21971.5754,53239.02576
FS_East_West,West,Nitrogen_Conc_Class,< 100,64,52.41943643,5.388097803,41.85895879,62.97991407,55798.78402,7768.593146,40572.62124,71024.94679
FS_East_West,West,Nitrogen_Conc_Class,100 - 1000,58,45.7763195,5.450642444,35.09325662,56.45938238,48727.40225,6501.256729,35985.17321,61469.6313
FS_East_West,West,Nitrogen_Conc_Class,1000 - 10000,3,1.804244066,1.27836807,0,4.309799443,1920.559086,1362.222417,0,4590.465963
FS_East_West,West,Nitrogen_Conc_Class,Total,125,100,0,100,100,106446.7454,8449.101722,89886.81028,123006.6804
Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,< 100,2,3.483728968,2.313080505,0,8.017283451,1762.758761,1191.364986,0,4097.791226
Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,100 - 1000,76,70.1497989,5.499410671,59.37115205,80.92844576,35495.63521,4417.321282,26837.84459,44153.42583
Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,1000 - 10000,28,21.7264118,4.3077092,13.28345691,30.16936669,10993.51388,2289.060047,6507.038626,15479.98913
Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,> 10000,2,4.640060329,3.377232291,0,11.25931399,2347.859742,1731.599145,0,5741.731702
Mississippi_Basins,Arkansas-White-Red Region,Nitrogen_Conc_Class,Total,108,100,0,100,100,50599.76759,4704.529668,41379.05888,59820.4763
Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,100 - 1000,36,28.52983765,4.205572447,20.28706712,36.77260819,33146.58029,5644.87598,22082.82667,44210.33391
Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,116,52.68079975,4.938683088,43.00115877,62.36044073,61205.68857,6971.877007,47541.06074,74870.31641
Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,> 10000,16,18.78936259,3.866085579,11.2119741,26.36675109,21829.88643,4901.833598,12222.46912,31437.30374
Mississippi_Basins,Upper Mississippi Region,Nitrogen_Conc_Class,Total,168,100,0,100,100,116182.1553,8847.764638,98840.85526,133523.4553
Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,100 - 1000,35,55.7918912,9.329127706,37.50713689,74.07664551,38501.28774,9401.012703,20075.64143,56926.93406
Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,1000 - 10000,26,44.2081088,9.329127706,25.92335449,62.49286311,30507.46409,7937.196728,14950.84436,46064.08381
Mississippi_Basins,Lower Mississippi Region,Nitrogen_Conc_Class,Total,61,100,0,100,100,69008.75183,11527.02497,46416.19804,91601.30562
Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,< 100,10,22.86927715,7.610224019,7.953512155,37.78504214,13781.08168,5694.548518,2619.971673,24942.19168
Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,100 - 1000,133,54.99878771,6.386212704,42.48204081,67.51553461,33142.40239,3782.084975,25729.65205,40555.15273
Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,1000 - 10000,77,21.66445288,2.950814178,15.88096336,27.44794239,13055.05166,1276.664563,10552.8351,15557.26822
Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,> 10000,1,0.467482265,0.378407663,0,1.209147656,281.7059426,226.7074215,0,726.0443237
Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,Total,221,100,0,100,100,60260.24167,6458.806012,47601.21451,72919.26884
Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,< 100,1,1.479452806,1.238538174,0,3.906943021,1018.392404,848.2940662,0,2681.018222
Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,100 - 1000,47,35.23746032,4.806501024,25.81689142,44.65802922,24255.96937,3269.137499,17848.57761,30663.36113
Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,1000 - 10000,62,52.19095464,5.677629825,41.06300466,63.31890461,35926.03399,5981.371215,24202.76183,47649.30615
Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,> 10000,9,11.09213223,3.537642733,4.158479888,18.02578458,7635.352187,2442.488657,2848.162387,12422.54199
Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,Total,119,100,0,100,100,68835.74795,6195.091089,56693.59254,80977.90337
Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,100 - 1000,82,72.07623957,4.431700781,63.39026565,80.76221349,109035.0719,13559.92895,82458.0995,135612.0443
Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,1000 - 10000,55,26.03845006,4.259621109,17.68974609,34.38715402,39390.29409,6508.631198,26633.61135,52146.97683
Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,> 10000,1,1.885310379,1.509744875,0,4.84435596,2852.048801,2294.928273,0,7350.025563
Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,Total,138,100,0,100,100,151277.4148,14094.28684,123653.1202,178901.7094
Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,100 - 1000,25,94.25115905,3.598617144,87.19799905,100,37068.48245,5885.474963,25533.16349,48603.8014
Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,1000 - 10000,4,5.748840951,3.598617144,0,12.80200095,2260.988746,1373.448188,0,4952.897728
Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,Total,29,100,0,100,100,39329.47119,5709.224272,28139.59724,50519.34514
Stream_Size,SmallStreams,Nitrogen_Conc_Class,< 100,56,11.18275264,1.451198932,8.338454999,14.02705028,83435.21752,11168.08231,61546.17842,105324.2566
Stream_Size,SmallStreams,Nitrogen_Conc_Class,100 - 1000,288,59.06826602,2.440745132,54.28449347,63.85203858,440712.0306,23941.17092,393788.1979,487635.8634
Stream_Size,SmallStreams,Nitrogen_Conc_Class,1000 - 10000,135,25.94325614,2.155360385,21.71882741,30.16768486,193564.2582,17342.36707,159573.8433,227554.673
Stream_Size,SmallStreams,Nitrogen_Conc_Class,> 10000,19,3.8057252,0.798744607,2.240214538,5.371235863,28394.75397,5971.518947,16690.7919,40098.71604
Stream_Size,SmallStreams,Nitrogen_Conc_Class,Total,498,100,0,100,100,746106.2603,25341.25323,696438.3166,795774.2039
Stream_Size,LargeStreams,Nitrogen_Conc_Class,< 100,39,6.069552625,0.759084034,4.581775257,7.557329993,19021.67345,2354.099487,14407.72324,23635.62366
Stream_Size,LargeStreams,Nitrogen_Conc_Class,100 - 1000,270,61.62020876,2.263485658,57.18385839,66.05655913,193114.6431,9803.095786,173900.9285,212328.3578
Stream_Size,LargeStreams,Nitrogen_Conc_Class,1000 - 10000,138,28.86621402,2.223501715,24.50823074,33.2241973,90465.26668,7354.908311,76049.91129,104880.6221
Stream_Size,LargeStreams,Nitrogen_Conc_Class,> 10000,9,3.444024598,0.935676907,1.610131558,5.277917637,10793.40032,2931.694282,5047.385117,16539.41553
Stream_Size,LargeStreams,Nitrogen_Conc_Class,Total,456,100,0,100,100,313394.9836,9561.683197,294654.4289,332135.5383
Stream_Size,RiversMajor,Nitrogen_Conc_Class,< 100,18,2.428924003,0.520714482,1.408342372,3.449505635,1525.200549,325.3369232,887.551897,2162.849202
Stream_Size,RiversMajor,Nitrogen_Conc_Class,100 - 1000,271,58.9177657,1.943012506,55.10953117,62.72600024,36996.38543,1549.179588,33960.04924,40032.72163
Stream_Size,RiversMajor,Nitrogen_Conc_Class,1000 - 10000,150,38.45369024,1.910802605,34.70858595,42.19879452,24146.32545,1294.189126,21609.76137,26682.88953
Stream_Size,RiversMajor,Nitrogen_Conc_Class,> 10000,1,0.199620056,0.161658036,0,0.516463984,125.3479396,101.499627,0,324.283553
Stream_Size,RiversMajor,Nitrogen_Conc_Class,Total,440,100,0,100,100,62793.25937,1453.830649,59943.80366,65642.71508
Stream_Size,RiversOther,Nitrogen_Conc_Class,< 100,22,3.060310646,0.490214167,2.099508535,4.021112758,2690.950594,428.4450649,1851.213698,3530.687491
Stream_Size,RiversOther,Nitrogen_Conc_Class,100 - 1000,258,53.42721986,2.133580808,49.24547832,57.6089614,46978.89386,2288.428585,42493.65626,51464.13147
Stream_Size,RiversOther,Nitrogen_Conc_Class,1000 - 10000,171,40.65841365,2.15662424,36.43150781,44.88531949,35751.20144,2009.657105,31812.34589,39690.05699
Stream_Size,RiversOther,Nitrogen_Conc_Class,> 10000,8,2.854055845,0.850785627,1.186546658,4.521565033,2509.589437,755.1185077,1029.584358,3989.594516
Stream_Size,RiversOther,Nitrogen_Conc_Class,Total,459,100,0,100,100,87930.63533,2144.615213,83727.26675,92134.00391
Whole_Miss_Basin,Yes,Nitrogen_Conc_Class,< 100,13,2.981534679,1.03732872,0.948407749,5.01466161,16562.23284,5878.491144,5040.601918,28083.86377
Whole_Miss_Basin,Yes,Nitrogen_Conc_Class,100 - 1000,434,55.92241875,2.389000523,51.24006377,60.60477373,310645.4293,19622.36811,272186.2946,349104.5641
Whole_Miss_Basin,Yes,Nitrogen_Conc_Class,1000 - 10000,368,34.80491086,2.277333094,30.34142002,39.26840171,193339.035,14158.16275,165589.5459,221088.5241
Whole_Miss_Basin,Yes,Nitrogen_Conc_Class,> 10000,29,6.291135709,1.090154165,4.154472807,8.42779861,34946.8531,6129.479614,22933.29381,46960.41239
Whole_Miss_Basin,Yes,Nitrogen_Conc_Class,Total,844,100,0,100,100,555493.5503,23438.86427,509554.2205,601432.8801
National,National,Phosphorus_Conc_Class,< 10,37,1.333192551,0.291246417,0.762360062,1.90402504,16134.6314,3509.687919,9255.769481,23013.49332
National,National,Phosphorus_Conc_Class,10 - 100,1127,64.64189836,1.594294738,61.51713809,67.76665862,782312.504,30325.49611,722875.6238,841749.3842
National,National,Phosphorus_Conc_Class,100 - 1000,660,32.96116746,1.573331388,29.8774946,36.04484031,398904.3345,22631.10434,354548.1851,443260.484
National,National,Phosphorus_Conc_Class,> 1000,29,1.063741636,0.278554473,0.517784901,1.609698371,12873.66869,3373.825317,6261.092575,19486.2448
National,National,Phosphorus_Conc_Class,Total,1853,100,0,100,100,1210225.139,35978.07202,1139709.413,1280740.864
WSA3_Ecoregions,Eastern Highlands,Phosphorus_Conc_Class,< 10,11,1.584478548,0.676739607,0.258093292,2.910863804,6772.428743,2893.613824,1101.049863,12443.80762
WSA3_Ecoregions,Eastern Highlands,Phosphorus_Conc_Class,10 - 100,416,80.53988607,2.799476063,75.05301381,86.02675833,344246.1496,20932.94476,303218.3318,385273.9674
WSA3_Ecoregions,Eastern Highlands,Phosphorus_Conc_Class,100 - 1000,74,17.45479663,2.748146618,12.06852824,22.84106502,74605.84842,13224.95833,48685.4064,100526.2904
WSA3_Ecoregions,Eastern Highlands,Phosphorus_Conc_Class,> 1000,2,0.420838753,0.28279563,0,0.975108002,1798.762418,1206.839556,0,4164.124483
WSA3_Ecoregions,Eastern Highlands,Phosphorus_Conc_Class,Total,503,100,0,100,100,427423.1892,24023.93031,380337.151,474509.2274
WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Conc_Class,< 10,4,0.365969965,0.189484788,0,0.737353325,2021.058771,1040.609602,0,4060.616113
WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Conc_Class,10 - 100,401,47.49638405,2.413230279,42.76653962,52.22622848,262297.4363,17932.54746,227150.2892,297444.5835
WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Conc_Class,100 - 1000,474,50.3166328,2.407853555,45.59732656,55.03593905,277872.1803,17210.36761,244140.4796,311603.8809
WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Conc_Class,> 1000,22,1.821013183,0.563365866,0.716836376,2.925189989,10056.49375,3122.372082,3936.756923,16176.23058
WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Conc_Class,Total,901,100,0,100,100,552247.1691,23256.93062,506664.4227,597829.9155
WSA3_Ecoregions,West,Phosphorus_Conc_Class,< 10,22,3.184121308,0.754944922,1.704456451,4.663786165,7341.143885,1698.638641,4011.873326,10670.41444
WSA3_Ecoregions,West,Phosphorus_Conc_Class,10 - 100,310,76.23737744,2.736250381,70.87442524,81.60032964,175768.918,12641.62005,150991.798,200546.038
WSA3_Ecoregions,West,Phosphorus_Conc_Class,100 - 1000,112,20.13677868,2.635874181,14.97056022,25.30299714,46426.30583,6487.979541,33710.0996,59142.51207
WSA3_Ecoregions,West,Phosphorus_Conc_Class,> 1000,5,0.441722577,0.183402452,0.082260376,0.801184779,1018.412517,419.8972079,195.4291125,1841.395922
WSA3_Ecoregions,West,Phosphorus_Conc_Class,Total,449,100,0,100,100,230554.7803,13340.38394,204408.1082,256701.4523
WSA9_Ecoregions,Coastal Plains,Phosphorus_Conc_Class,< 10,1,0.408232602,0.332825151,0,1.06055791,811.6640246,657.6257724,0,2100.586854
WSA9_Ecoregions,Coastal Plains,Phosphorus_Conc_Class,10 - 100,104,51.19165279,5.132128928,41.13286493,61.25044066,101781.2461,14556.33271,73251.35824,130311.134
WSA9_Ecoregions,Coastal Plains,Phosphorus_Conc_Class,100 - 1000,112,46.81745957,5.111404661,36.79929053,56.83562862,93084.30408,12866.21217,67866.9916,118301.6166
WSA9_Ecoregions,Coastal Plains,Phosphorus_Conc_Class,> 1000,1,1.582655032,1.329619111,0,4.188660603,3146.69663,2663.424638,0,8366.912995
WSA9_Ecoregions,Coastal Plains,Phosphorus_Conc_Class,Total,218,100,0,100,100,198823.9108,18676.69319,162218.2649,235429.5568
WSA9_Ecoregions,Northern Appalachians,Phosphorus_Conc_Class,< 10,9,1.42703721,0.81448467,0,3.023397829,1970.477465,1110.072072,0,4146.178746
WSA9_Ecoregions,Northern Appalachians,Phosphorus_Conc_Class,10 - 100,214,82.81126758,2.909399281,77.10894978,88.51358539,114347.2192,12629.0228,89594.78936,139099.6491
WSA9_Ecoregions,Northern Appalachians,Phosphorus_Conc_Class,100 - 1000,29,15.76169521,2.75028351,10.37123858,21.15215183,21764.01919,3568.775832,14769.34709,28758.69129
WSA9_Ecoregions,Northern Appalachians,Phosphorus_Conc_Class,Total,252,100,0,100,100,138081.7159,12654.18848,113279.9622,162883.4695
WSA9_Ecoregions,Northern Plains,Phosphorus_Conc_Class,< 10,1,0.820696388,0.70039381,0,2.193443031,222.472116,189.154968,0,593.2090408
WSA9_Ecoregions,Northern Plains,Phosphorus_Conc_Class,10 - 100,91,59.80293269,3.272329261,53.3892852,66.21658019,16211.21426,1232.222988,13796.10158,18626.32694
WSA9_Ecoregions,Northern Plains,Phosphorus_Conc_Class,100 - 1000,74,37.44993505,3.212235538,31.15406908,43.74580101,10151.82523,907.2956263,8373.558481,11930.09198
WSA9_Ecoregions,Northern Plains,Phosphorus_Conc_Class,> 1000,6,1.926435871,0.716185252,0.522738571,3.330133171,522.2129293,192.6360082,144.6532911,899.7725676
WSA9_Ecoregions,Northern Plains,Phosphorus_Conc_Class,Total,172,100,0,100,100,27107.72454,1154.911258,24844.14006,29371.30901
WSA9_Ecoregions,Southern Appalachians,Phosphorus_Conc_Class,< 10,2,1.659613889,0.920160929,0,3.463096169,4801.951277,2669.825548,0,10034.7132
WSA9_Ecoregions,Southern Appalachians,Phosphorus_Conc_Class,10 - 100,202,79.45592029,3.860669755,71.88914661,87.02269396,229898.9304,17019.69855,196540.9342,263256.9266
WSA9_Ecoregions,Southern Appalachians,Phosphorus_Conc_Class,100 - 1000,45,18.26279124,3.820636865,10.77448058,25.75110189,52841.82923,12734.97276,27881.74127,77801.9172
